LON: -98.919766 | LAT: 19.227781,,
Day,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
58,0,5.361443519592285,9.019424438476562,3.3011720180511475,4.5000830590724945,9.852862894535065,11.91619062423706,2.068004608154297,19.550276160240173,7.668277382850647,4.285774111747742,11.663944602012634,2.1802351474761963,12.029410481452942,22.759600281715393,0,10.460024505853653,3.6455154418945312,1.9055123329162598,9.455809116363525,10.417120277881622,0,9.966854810714722,6.42527711391449,12.081636369228363,5.93808126449585,4.937118649482727,0,11.45813000202179,22.090893771572155
59,0,5.361443519592285,9.019424438476562,3.3011720180511475,4.5000830590724945,11.006992280483246,11.91619062423706,2.068004608154297,19.550276160240173,7.668277382850647,4.285774111747742,11.663944602012634,2.1802351474761963,12.029410481452942,22.759600281715393,0,11.151125103235245,3.6455154418945312,1.9055123329162598,9.455809116363525,10.417120277881622,0,9.966854810714722,6.42527711391449,12.081636369228363,5.93808126449585,4.937118649482727,0,11.45813000202179,22.917540814800304
60,0,5.361443519592285,9.019424438476562,3.3011720180511475,4.5000830590724945,13.263208329677582,11.91619062423706,2.068004608154297,19.550276160240173,7.668277382850647,4.285774111747742,11.663944602012634,2.1802351474761963,12.029410481452942,22.759600281715393,0,11.151125103235245,3.6455154418945312,1.9055123329162598,9.455809116363525,10.417120277881622,0,9.966854810714722,6.42527711391449,12.081636369228363,5.93808126449585,4.937118649482727,0,11.45813000202179,24.938515927715343
61,0,5.361443519592285,9.019424438476562,3.3011720180511475,4.5000830590724945,15.519424378871918,11.91619062423706,2.068004608154297,19.550276160240173,7.668277382850647,4.285774111747742,11.663944602012634,2.1802351474761963,12.029410481452942,22.759600281715393,0,11.151125103235245,3.6455154418945312,1.9055123329162598,9.455809116363525,10.417120277881622,0,9.966854810714722,6.42527711391449,12.081636369228363,5.93808126449585,4.937118649482727,0,11.45813000202179,25.612174358291668
62,0,5.361443519592285,9.019424438476562,3.3011720180511475,4.5000830590724945,22.288072526454926,11.91619062423706,2.068004608154297,19.550276160240173,10.075055480003357,4.285774111747742,11.663944602012634,2.1802351474761963,12.029410481452942,22.759600281715393,0,11.151125103235245,3.6455154418945312,1.9055123329162598,9.455809116363525,18.894833862781525,0,9.966854810714722,6.42527711391449,12.081636369228363,5.93808126449585,4.937118649482727,0,11.45813000202179,25.612174358291668
63,0,5.361443519592285,9.019424438476562,3.3011720180511475,4.5000830590724945,22.288072526454926,11.91619062423706,2.068004608154297,19.550276160240173,10.075055480003357,4.285774111747742,11.663944602012634,2.1802351474761963,12.029410481452942,22.759600281715393,0,11.151125103235245,3.6455154418945312,1.9055123329162598,9.455809116363525,27.372547447681427,0,9.966854810714722,7.929318428039551,12.081636369228363,5.93808126449585,4.937118649482727,0,11.45813000202179,25.612174358291668
64,0,5.361443519592285,9.019424438476562,3.3011720180511475,4.5000830590724945,22.288072526454926,11.91619062423706,2.068004608154297,19.550276160240173,10.075055480003357,4.285774111747742,11.663944602012634,2.1802351474761963,12.029410481452942,22.759600281715393,0,11.151125103235245,3.6455154418945312,1.9055123329162598,9.455809116363525,27.372547447681427,0,9.966854810714722,9.433359742164612,12.081636369228363,5.93808126449585,4.937118649482727,0,11.45813000202179,25.612174358291668
65,0,5.361443519592285,9.019424438476562,3.3011720180511475,4.5000830590724945,22.288072526454926,11.91619062423706,2.068004608154297,19.550276160240173,10.075055480003357,4.285774111747742,11.663944602012634,2.1802351474761963,12.029410481452942,22.759600281715393,0,11.151125103235245,3.6455154418945312,1.9055123329162598,9.455809116363525,27.372547447681427,0,9.966854810714722,15.023283123970032,12.081636369228363,5.93808126449585,4.937118649482727,0,11.45813000202179,25.612174358291668
66,0,5.361443519592285,9.019424438476562,3.3011720180511475,6.444545358419418,22.288072526454926,11.91619062423706,2.068004608154297,19.550276160240173,10.075055480003357,4.285774111747742,11.663944602012634,2.1802351474761963,12.029410481452942,22.759600281715393,2.590585470199585,11.151125103235245,3.6455154418945312,1.9055123329162598,9.455809116363525,27.372547447681427,0,9.966854810714722,15.023283123970032,12.081636369228363,8.097338438034058,4.937118649482727,0,11.45813000202179,25.612174358291668
67,0,5.361443519592285,9.019424438476562,3.3011720180511475,6.444545358419418,22.288072526454926,11.91619062423706,2.068004608154297,19.550276160240173,10.075055480003357,4.285774111747742,11.663944602012634,2.1802351474761963,12.029410481452942,24.62324810028076,2.590585470199585,11.151125103235245,3.6455154418945312,1.9055123329162598,9.455809116363525,27.372547447681427,0,9.966854810714722,15.023283123970032,12.081636369228363,12.415852785110474,4.937118649482727,0,11.45813000202179,25.612174358291668
