LON: -98.9425499 | LAT: 19.3454502,,
Day,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
30,0,4.714423179626465,9.874946594238281,0,0,6.759837746620178,7.153852701187134,0,12.747395992279053,0,4.683180809020996,5.590608835220337,0,7.890946626663208,11.04046106338501,0,0,5.466958045959473,0,5.960903286933899,11.80947157740593,0,4.783853054046631,6.523419380187988,8.004428267478943,6.142965912818909,4.982714653015137,0,3.9013834595680237,15.35719266923843
31,0,4.714423179626465,9.874946594238281,0,0,6.759837746620178,7.153852701187134,0,12.747395992279053,0,4.683180809020996,5.590608835220337,0,7.890946626663208,11.04046106338501,0,4.7589898109436035,5.466958045959473,0,5.960903286933899,11.80947157740593,0,8.693155765533447,6.523419380187988,8.004428267478943,6.142965912818909,4.982714653015137,0,3.9013834595680237,15.35719266923843
32,0,4.714423179626465,9.874946594238281,0,0,6.759837746620178,7.153852701187134,0,12.747395992279053,0,4.683180809020996,5.590608835220337,0,7.890946626663208,11.04046106338501,0,5.827227234840393,5.466958045959473,0,5.960903286933899,11.80947157740593,0,8.693155765533447,6.523419380187988,8.86659961938858,6.142965912818909,4.982714653015137,0,3.9013834595680237,15.35719266923843
33,0,4.714423179626465,9.874946594238281,0,0,6.759837746620178,7.153852701187134,1.4723637104034424,12.747395992279053,0,6.11112654209137,5.590608835220337,0,7.890946626663208,11.04046106338501,0,5.827227234840393,5.466958045959473,0,5.960903286933899,11.80947157740593,0,8.693155765533447,6.523419380187988,10.590942323207855,6.142965912818909,4.982714653015137,0,3.9013834595680237,15.35719266923843
34,0,4.714423179626465,9.874946594238281,0,0,6.759837746620178,7.153852701187134,1.4723637104034424,12.747395992279053,0,6.11112654209137,5.590608835220337,0,7.890946626663208,12.444988489151001,0,6.361345946788788,5.466958045959473,0,5.960903286933899,11.80947157740593,0,8.693155765533447,6.523419380187988,10.590942323207855,6.142965912818909,4.982714653015137,0,3.9013834595680237,15.35719266923843
35,0,4.714423179626465,9.874946594238281,0,0,6.759837746620178,7.153852701187134,1.4723637104034424,12.747395992279053,0,6.11112654209137,8.663947820663452,0,7.890946626663208,15.254043340682983,0,6.361345946788788,5.466958045959473,0,7.018219590187073,11.80947157740593,0,8.693155765533447,6.523419380187988,12.31528502702713,6.142965912818909,4.982714653015137,0,3.9013834595680237,15.35719266923843
36,0,4.714423179626465,9.874946594238281,0,0,6.759837746620178,7.153852701187134,1.4723637104034424,12.747395992279053,0,6.11112654209137,10.20061731338501,0,7.890946626663208,15.254043340682983,0,6.895464658737183,5.466958045959473,0,7.018219590187073,11.80947157740593,0,8.693155765533447,6.523419380187988,12.31528502702713,6.142965912818909,4.982714653015137,0,3.9013834595680237,15.35719266923843
37,0,4.714423179626465,9.874946594238281,0,0,6.759837746620178,7.153852701187134,1.4723637104034424,12.747395992279053,1.772203803062439,6.11112654209137,10.20061731338501,0,7.890946626663208,15.254043340682983,0,8.16118586063385,5.466958045959473,0,7.018219590187073,11.80947157740593,0,8.693155765533447,6.523419380187988,12.31528502702713,6.142965912818909,4.982714653015137,0,3.9013834595680237,15.73895159753738
38,0,4.714423179626465,9.874946594238281,0,0.8115662336349487,6.759837746620178,7.153852701187134,1.4723637104034424,12.747395992279053,1.772203803062439,6.11112654209137,10.20061731338501,0,7.890946626663208,15.254043340682983,0,10.059767723083496,5.466958045959473,0,7.018219590187073,11.80947157740593,0,8.693155765533447,6.523419380187988,12.31528502702713,6.142965912818909,4.982714653015137,0,3.9013834595680237,16.093002472247463
39,0,4.714423179626465,9.874946594238281,0,0.8115662336349487,6.759837746620178,7.153852701187134,1.4723637104034424,12.747395992279053,1.772203803062439,6.11112654209137,10.20061731338501,0,7.890946626663208,15.254043340682983,0,11.325488924980164,5.466958045959473,0,7.018219590187073,11.80947157740593,0,8.693155765533447,6.523419380187988,12.31528502702713,6.142965912818909,4.982714653015137,0,3.9013834595680237,16.149285033519845
