LON: -98.78189 | LAT: 19.16669,,
Day,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
195,229.7119688987732,376.40980434417725,192.97032415866852,262.9732758998871,334.1881508231163,338.038083255291,291.51010167598724,333.1632385253906,394.35943162441254,229.9342651963234,362.08132565021515,281.5224976539612,291.12845730781555,201.54911541938782,229.8020052909851,291.1512985229492,231.39710775017738,227.73651897907257,268.38350462913513,268.0447276830673,368.6430232524872,298.0037077665329,304.500550866127,272.8894674379844,217.8100210726261,309.4964088201523,198.72934266924858,238.0155050754547,315.7624266445637,424.8805167488754
196,244.74833726882935,376.40980434417725,199.00843155384064,262.9732758998871,334.1881508231163,361.7978832125664,291.51010167598724,333.1632385253906,394.35943162441254,229.9342651963234,371.1410514116287,281.5224976539612,303.3808968067169,201.54911541938782,229.8020052909851,303.8713445663452,241.4789825975895,237.23845493793488,268.38350462913513,268.0447276830673,380.06501269340515,298.0037077665329,304.500550866127,272.8894674379844,217.8100210726261,309.4964088201523,198.72934266924858,238.0155050754547,315.7624266445637,432.3921692185104
197,244.74833726882935,384.0716905593872,213.88731968402863,278.1639449596405,334.1881508231163,361.7978832125664,291.51010167598724,354.8267517089844,394.35943162441254,229.9342651963234,380.8522330522537,302.5310654640198,309.5071165561676,201.54911541938782,229.8020052909851,303.8713445663452,241.4789825975895,240.20232594013214,272.9663302898407,277.3830980062485,380.06501269340515,298.0037077665329,304.500550866127,279.33408470940776,223.40207400918007,314.5924824476242,203.87273237109184,238.0155050754547,342.509386330843,432.3921692185104
198,258.0467619895935,391.73357677459717,213.88731968402863,293.3546140193939,334.1881508231163,376.7589275240898,291.51010167598724,354.8267517089844,394.35943162441254,229.9342651963234,380.8522330522537,313.0353493690491,309.5071165561676,206.06826996803284,235.38764095306396,327.7094678878784,247.2498098909855,243.1661969423294,277.54915595054626,277.3830980062485,380.06501269340515,309.59522902965546,304.500550866127,279.33408470940776,224.64744570851326,314.5924824476242,209.0161220729351,238.0155050754547,342.509386330843,441.75053141638637
199,264.6959743499756,407.0573492050171,213.88731968402863,293.3546140193939,334.1881508231163,376.7589275240898,291.51010167598724,354.8267517089844,394.35943162441254,229.9342651963234,385.7078238725662,313.0353493690491,315.8850429058075,206.06826996803284,240.97327661514282,327.7094678878784,255.90605130791664,252.0578099489212,291.29763293266296,286.7214683294296,389.2461802959442,309.59522902965546,304.500550866127,279.33408470940776,225.4718226492405,314.5924824476242,214.15951177477837,238.0155050754547,342.509386330843,441.75053141638637
200,271.34518671035767,414.71923542022705,213.88731968402863,300.94994854927063,334.1881508231163,384.23944967985153,291.51010167598724,354.8267517089844,394.35943162441254,229.9342651963234,385.7078238725662,313.0353493690491,319.07400608062744,215.10657906532288,252.14454793930054,327.7094678878784,261.67687860131264,255.02168095111847,300.4632842540741,286.7214683294296,398.4273478984833,309.59522902965546,304.500550866127,285.7787019808311,228.5199581682682,319.68855607509613,224.4462911784649,238.0155050754547,366.19481685757637,451.10889361426234
201,271.34518671035767,414.71923542022705,213.88731968402863,308.54528307914734,345.6514486670494,384.23944967985153,291.51010167598724,354.8267517089844,427.16805589199066,229.9342651963234,385.7078238725662,334.04391717910767,322.2629692554474,215.10657906532288,257.7301836013794,327.7094678878784,264.56229224801064,255.02168095111847,300.4632842540741,286.7214683294296,407.60851550102234,309.59522902965546,304.500550866127,292.22331925225444,230.1330830156803,324.78462970256805,234.7330705821514,238.0155050754547,366.19481685757637,460.4672558121383
202,271.34518671035767,414.71923542022705,213.88731968402863,316.42669224739075,345.6514486670494,384.23944967985153,291.51010167598724,362.3249487876892,427.16805589199066,238.3320351243019,385.7078238725662,334.04391717910767,322.2629692554474,215.10657906532288,274.37910556793213,331.1887426376343,267.44770589470863,255.02168095111847,300.4632842540741,290.9777764081955,407.60851550102234,317.3614476919174,311.93068420886993,313.82197495293804,232.64948478341103,335.8838976621628,234.7330705821514,238.0155050754547,366.19481685757637,460.4672558121383
203,271.34518671035767,414.71923542022705,213.88731968402863,316.42669224739075,345.6514486670494,384.23944967985153,304.8172038793564,362.3249487876892,431.81123864650726,246.72980505228043,385.7078238725662,334.04391717910767,322.2629692554474,219.71160197257996,279.92874670028687,334.66801738739014,274.2489425241947,263.0891991853714,300.4632842540741,299.49039256572723,407.60851550102234,317.3614476919174,311.93068420886993,313.82197495293804,239.5705443918705,335.8838976621628,234.7330705821514,243.75010514259338,381.2479718029499,460.4672558121383
204,277.086350440979,414.71923542022705,213.88731968402863,316.42669224739075,345.6514486670494,384.23944967985153,304.8172038793564,369.82314586639404,431.81123864650726,255.12757498025894,419.7019225358963,334.04391717910767,322.2629692554474,228.92164778709412,291.02802896499634,338.147292137146,274.2489425241947,263.0891991853714,304.8529899120331,303.7467006444931,417.20502734184265,325.1276663541794,311.93068420886993,321.02152653527446,243.03107419610023,335.8838976621628,234.7330705821514,243.75010514259338,388.7745492756367,460.4672558121383
205,294.3098421096802,438.6621370315552,231.8935967683792,324.30810141563416,345.6514486670494,395.73060244321823,304.8172038793564,369.82314586639404,436.45442140102386,255.12757498025894,442.36465561389923,334.04391717910767,336.8665325641632,228.92164778709412,296.5776700973511,341.62656688690186,281.0501791536808,263.0891991853714,309.24269556999207,312.25931680202484,436.3980510234833,332.89388501644135,311.93068420886993,328.2210781176109,246.49160400032997,335.8838976621628,239.46500751376152,260.9539053440094,388.7745492756367,483.4501068405807
206,294.3098421096802,438.6621370315552,231.8935967683792,332.18951058387756,345.6514486670494,407.22175520658493,304.8172038793564,369.82314586639404,436.45442140102386,263.52534490823746,465.02738869190216,334.04391717910767,336.8665325641632,228.92164778709412,296.5776700973511,345.1058416366577,287.8514157831669,271.15671741962433,313.63240122795105,316.5156248807907,436.3980510234833,336.7769943475723,311.93068420886993,328.2210781176109,249.9521338045597,335.8838976621628,248.92888137698174,260.9539053440094,396.30112674832344,483.4501068405807
207,294.3098421096802,438.6621370315552,231.8935967683792,332.18951058387756,345.6514486670494,413.565680205822,304.8172038793564,369.82314586639404,441.09760415554047,271.8466539978981,465.02738869190216,353.7811932563782,336.8665325641632,234.98857235908508,296.5776700973511,360.8415822982788,301.45388904213905,271.15671741962433,313.63240122795105,316.5156248807907,436.3980510234833,355.41784060001373,311.93068420886993,328.2210781176109,253.41266360878944,335.8838976621628,248.92888137698174,268.4611532688141,411.354281693697,520.7329590134323
208,294.3098421096802,447.66310119628906,231.8935967683792,346.43521428108215,345.6514486670494,426.2535302042961,304.8172038793564,369.82314586639404,441.09760415554047,288.4892721772194,465.02738869190216,353.7811932563782,341.2780592441559,247.12242150306702,302.66983938217163,368.70945262908936,307.2638136446476,271.15671741962433,313.63240122795105,316.5156248807907,457.9841010570526,355.41784060001373,319.820130944252,345.59631653619,257.8176237642765,335.8838976621628,255.83494445681572,268.4611532688141,411.354281693697,520.7329590134323
209,294.3098421096802,447.66310119628906,231.8935967683792,360.68091797828674,345.6514486670494,426.2535302042961,325.0514758825302,382.50490379333496,461.90264070034027,296.81058126688004,473.52590095996857,353.7811932563782,345.68958592414856,247.12242150306702,314.85417795181274,368.70945262908936,318.8836628496647,285.21915447711945,313.63240122795105,316.5156248807907,457.9841010570526,355.41784060001373,327.7095776796341,362.9715549547691,266.6275440752506,335.8838976621628,262.7410075366497,268.4611532688141,411.354281693697,520.7329590134323
210,294.3098421096802,456.66406536102295,258.39316380023956,360.68091797828674,345.6514486670494,432.5974552035332,335.1686118841171,395.1866617202759,461.90264070034027,305.1318903565407,482.024413228035,353.7811932563782,350.10111260414124,253.18934607505798,314.85417795181274,376.5773229598999,318.8836628496647,285.21915447711945,327.63153624534607,316.5156248807907,457.9841010570526,355.41784060001373,327.7095776796341,362.9715549547691,271.0325042307377,348.371733546257,269.6470706164837,275.9684011936188,429.49152114987373,520.7329590134323
211,294.3098421096802,456.66406536102295,258.39316380023956,374.92662167549133,345.6514486670494,438.94138020277023,335.1686118841171,407.8684196472168,468.8376530408859,305.1318903565407,482.024413228035,353.7811932563782,354.5126392841339,253.18934607505798,320.9463472366333,384.44519329071045,324.69358745217323,285.21915447711945,327.63153624534607,316.5156248807907,457.9841010570526,355.41784060001373,335.5990244150162,362.9715549547691,271.0325042307377,348.371733546257,269.6470706164837,290.98289704322815,429.49152114987373,520.7329590134323
212,305.0813751220703,456.66406536102295,258.39316380023956,374.92662167549133,386.8973669409752,438.94138020277023,345.28574788570404,407.8684196472168,468.8376530408859,305.1318903565407,490.5229254961014,383.38710832595825,358.9241659641266,253.18934607505798,320.9463472366333,384.44519329071045,324.69358745217323,285.21915447711945,327.63153624534607,316.5156248807907,463.38061356544495,355.41784060001373,335.5990244150162,362.9715549547691,271.0325042307377,348.371733546257,269.6470706164837,290.98289704322815,447.6287606060505,520.7329590134323
213,315.85290813446045,456.66406536102295,258.39316380023956,383.94764161109924,386.8973669409752,445.1281935572624,361.8961318731308,425.1225872039795,475.7726653814316,305.1318903565407,508.0623599290848,400.2097783088684,358.9241659641266,253.18934607505798,320.9463472366333,384.44519329071045,324.69358745217323,292.70992863178253,327.63153624534607,316.5156248807907,474.1736385822296,366.6471382379532,335.5990244150162,362.9715549547691,275.43746438622475,348.371733546257,276.05736657977104,290.98289704322815,447.6287606060505,540.4823810867965
214,315.85290813446045,456.66406536102295,258.39316380023956,392.96866154670715,386.8973669409752,445.1281935572624,370.2013238668442,429.43612909317017,487.5336688756943,313.3632279038429,525.6017943620682,400.2097783088684,368.71125626564026,253.18934607505798,320.9463472366333,384.44519329071045,324.69358745217323,300.2007027864456,327.63153624534607,316.5156248807907,474.1736385822296,366.6471382379532,335.5990244150162,362.9715549547691,284.92514768242836,348.371733546257,278.19413182139397,299.1940567493439,456.9527838528156,540.4823810867965
215,315.85290813446045,478.8325071334839,258.39316380023956,392.96866154670715,386.8973669409752,451.3150069117546,370.2013238668442,429.43612909317017,499.29467236995697,313.3632279038429,534.3715115785599,400.2097783088684,368.71125626564026,253.18934607505798,326.5545334815979,384.44519329071045,324.69358745217323,307.6914769411087,327.63153624534607,316.5156248807907,474.1736385822296,366.6471382379532,361.86614668369293,362.9715549547691,284.92514768242836,367.85419738292694,278.19413182139397,315.6163761615753,466.27680709958076,540.4823810867965
216,319.6617193222046,478.8325071334839,258.39316380023956,401.98968148231506,386.8973669409752,457.5018202662468,370.2013238668442,429.43612909317017,511.05567586421967,313.3632279038429,534.3715115785599,400.2097783088684,373.6048014163971,253.18934607505798,332.1627197265625,396.1411666870117,330.8012210428715,307.6914769411087,327.63153624534607,327.4167889356613,474.1736385822296,389.1057335138321,361.86614668369293,362.9715549547691,294.412830978632,367.85419738292694,278.19413182139397,323.82753586769104,466.27680709958076,540.4823810867965
217,319.6617193222046,478.8325071334839,258.39316380023956,401.98968148231506,386.8973669409752,463.688633620739,370.2013238668442,429.43612909317017,522.8166793584824,329.8259029984474,534.3715115785599,400.2097783088684,373.6048014163971,261.0121648311615,332.1627197265625,401.98915338516235,330.8012210428715,307.6914769411087,327.63153624534607,332.8673709630966,498.5057575702667,389.1057335138321,367.11957132816315,408.0760585863609,294.412830978632,387.33666121959686,278.19413182139397,332.03869557380676,484.92485359311104,550.3570921234787
218,331.088152885437,478.8325071334839,277.86213886737823,401.98968148231506,386.8973669409752,471.6177427172661,370.2013238668442,429.43612909317017,522.8166793584824,340.3306990265846,534.3715115785599,400.2097783088684,383.39189171791077,261.0121648311615,332.1627197265625,407.7439365386963,330.8012210428715,307.6914769411087,340.0414206981659,332.8673709630966,498.5057575702667,389.1057335138321,367.11957132816315,452.2406284410972,313.3881975710392,387.33666121959686,278.19413182139397,341.516802072525,494.2488768398762,550.3570921234787
219,331.088152885437,478.8325071334839,284.3517976999283,401.98968148231506,386.8973669409752,471.6177427172661,370.2013238668442,446.7836766242981,530.3398369550705,340.3306990265846,534.3715115785599,410.2518734931946,383.39189171791077,264.7768380641937,335.6906032562256,419.25350284576416,340.13077560067177,307.6914769411087,340.0414206981659,332.8673709630966,506.7974979877472,389.1057335138321,384.0935226678848,474.3229133684654,313.3881975710392,396.2114819288254,278.19413182139397,350.9949085712433,510.1268761456013,550.3570921234787
220,331.088152885437,478.8325071334839,284.3517976999283,401.98968148231506,392.8338388800621,479.5468518137932,370.2013238668442,446.7836766242981,537.8629945516586,340.3306990265846,534.3715115785599,420.29396867752075,391.5094892978668,268.54151129722595,346.2742528915405,419.25350284576416,340.13077560067177,307.6914769411087,346.2463629245758,332.8673709630966,515.0892384052277,389.1057335138321,384.0935226678848,474.3229133684654,320.00339809060097,396.2114819288254,281.88092228770256,350.9949085712433,510.1268761456013,550.3570921234787
221,345.9835023880005,478.8325071334839,284.3517976999283,418.0499517917633,404.70678275823593,479.5468518137932,370.2013238668442,464.131224155426,545.3861521482468,340.3306990265846,569.60580265522,420.29396867752075,399.6270868778229,279.83553099632263,349.8021364212036,419.25350284576416,340.13077560067177,307.6914769411087,346.2463629245758,350.98608434200287,523.3809788227081,389.1057335138321,384.0935226678848,474.3229133684654,326.61859861016273,396.2114819288254,281.88092228770256,350.9949085712433,526.0048754513264,550.3570921234787
222,353.4311771392822,478.8325071334839,284.3517976999283,418.0499517917633,422.5161985754967,487.4759609103203,370.2013238668442,464.131224155426,545.3861521482468,340.3306990265846,569.60580265522,420.29396867752075,407.74468445777893,279.83553099632263,353.3300199508667,425.0082859992981,349.46033015847206,319.2580395936966,346.2463629245758,357.02565562725067,539.9644596576691,410.28029787540436,401.0674740076065,474.3229133684654,333.2337991297245,405.0863026380539,289.25450322031975,350.9949085712433,541.8828747570515,560.3857233338058
223,360.87885189056396,478.8325071334839,284.3517976999283,423.25081753730774,428.4526705145836,495.2424251437187,370.2013238668442,492.5016179084778,545.3861521482468,348.5404034256935,578.3284398317337,420.29396867752075,407.74468445777893,279.83553099632263,356.5865321159363,425.0082859992981,372.78421702980995,325.52440798282623,346.2463629245758,357.02565562725067,556.54794049263,420.19858705997467,417.8329426050186,474.3229133684654,339.84899964928627,412.33622920513153,289.25450322031975,356.6627504825592,541.8828747570515,560.3857233338058
224,360.87885189056396,478.8325071334839,284.3517976999283,433.6525490283966,428.4526705145836,503.00888937711716,370.2013238668442,492.5016179084778,545.3861521482468,352.64525562524796,578.3284398317337,420.29396867752075,412.6391804218292,279.83553099632263,359.84304428100586,428.99937200546265,372.78421702980995,331.7907763719559,351.3824670314789,357.02565562725067,556.54794049263,420.19858705997467,434.5984112024307,491.70309182000346,354.57655969262123,412.33622920513153,299.76823803782463,362.3305923938751,541.8828747570515,577.1341669373214
225,360.87885189056396,478.8325071334839,284.3517976999283,438.85341477394104,448.87723487615585,510.7753536105156,378.0880454778671,492.5016179084778,545.3861521482468,356.7501078248024,595.773714184761,420.29396867752075,417.5336763858795,279.83553099632263,366.356068611145,428.99937200546265,377.6303597986698,331.7907763719559,356.51857113838196,357.02565562725067,556.54794049263,420.19858705997467,434.5984112024307,500.3931810457725,354.57655969262123,419.58615577220917,310.2819728553295,367.99843430519104,541.8828747570515,577.1341669373214
226,377.0971670150757,478.8325071334839,298.6114994287491,438.85341477394104,448.87723487615585,510.7753536105156,378.0880454778671,492.5016179084778,545.3861521482468,364.9598122239113,595.773714184761,420.29396867752075,422.4281723499298,279.83553099632263,379.38211727142334,428.99937200546265,382.4765025675297,331.7907763719559,366.7907793521881,357.02565562725067,556.54794049263,430.116876244545,434.5984112024307,500.3931810457725,354.57655969262123,441.3359364271164,315.53884026408195,367.99843430519104,541.8828747570515,577.1341669373214
227,377.0971670150757,478.8325071334839,312.8712011575699,438.85341477394104,459.089517056942,518.541817843914,393.861488699913,492.5016179084778,545.3861521482468,379.0335913300514,595.773714184761,420.29396867752075,427.3226683139801,290.4974935054779,382.6386294364929,432.9904580116272,397.0149318277836,331.7907763719559,371.9268834590912,357.02565562725067,556.54794049263,430.116876244545,434.5984112024307,509.08327027154155,354.57655969262123,455.83578956127167,315.53884026408195,367.99843430519104,541.8828747570515,593.882610540837
228,377.0971670150757,486.00888299942017,312.8712011575699,438.85341477394104,469.3017992377281,518.541817843914,404.3186239004135,492.5016179084778,545.3861521482468,379.0335913300514,595.773714184761,430.433096408844,432.2171642780304,299.1786410808563,388.43183755874634,432.9904580116272,397.0149318277836,331.7907763719559,379.2764894962311,357.02565562725067,556.54794049263,436.36512863636017,439.9135557413101,509.08327027154155,361.9403397142887,455.83578956127167,326.39378067851067,367.99843430519104,592.1312344372272,597.806339006871
229,377.0971670150757,486.00888299942017,324.50304186344147,438.85341477394104,484.12207835912704,524.6717726588249,414.775759100914,492.5016179084778,545.3861521482468,379.0335913300514,612.7440110445023,440.57222414016724,432.2171642780304,299.1786410808563,394.22504568099976,432.9904580116272,397.0149318277836,331.7907763719559,379.2764894962311,365.7158364057541,556.54794049263,442.61338102817535,441.50174713134766,523.2442237932701,361.9403397142887,455.83578956127167,337.2487210929394,367.99843430519104,605.6616986095905,601.7300674729049
230,389.5955572128296,500.3616347312927,324.50304186344147,438.85341477394104,484.12207835912704,524.6717726588249,414.775759100914,492.5016179084778,545.3861521482468,379.0335913300514,612.7440110445023,440.57222414016724,432.2171642780304,307.85978865623474,405.8114619255066,432.9904580116272,397.0149318277836,333.4904590845108,382.951292514801,374.4060171842575,556.54794049263,448.86163341999054,443.9948499202728,523.2442237932701,361.9403397142887,478.88501250743866,337.2487210929394,375.8631660938263,632.7226269543171,605.6537959389389
231,402.0939474105835,514.7143864631653,324.50304186344147,449.6720907688141,484.12207835912704,524.6717726588249,414.775759100914,492.5016179084778,545.3861521482468,379.0335913300514,621.2291594743729,440.57222414016724,440.49947571754456,307.85978865623474,411.60467004776,432.9904580116272,397.0149318277836,336.3344796895981,386.626095533371,374.4060171842575,556.54794049263,467.60639011859894,452.3261182308197,523.2442237932701,361.9403397142887,478.88501250743866,340.8670344054699,383.72789788246155,653.018323212862,609.5775244049728
232,402.0939474105835,514.7143864631653,336.13488256931305,471.3094427585602,491.5322179198265,526.7150909304619,414.775759100914,492.5016179084778,545.3861521482468,379.0335913300514,621.2291594743729,440.57222414016724,440.49947571754456,316.54093623161316,417.3978781700134,432.9904580116272,397.0149318277836,342.92948377132416,386.626095533371,374.4060171842575,556.54794049263,467.60639011859894,473.8468415737152,523.2442237932701,361.9403397142887,490.40962398052216,340.8670344054699,399.45736145973206,653.018323212862,617.4249813370407
233,402.0939474105835,514.7143864631653,336.13488256931305,478.4145405292511,498.94235748052597,526.7150909304619,427.85016572475433,505.7573866844177,579.6703509092331,379.0335913300514,633.5037223100662,440.57222414016724,448.7817871570587,316.54093623161316,422.70513820648193,432.9904580116272,397.0149318277836,352.17054879665375,386.626095533371,393.9873961210251,556.54794049263,467.60639011859894,488.89724230766296,523.2442237932701,372.7165094912052,543.357778429985,340.8670344054699,399.45736145973206,659.7835552990437,627.3413059525192
234,402.0939474105835,531.676426410675,348.85126745700836,478.4145405292511,524.8437990546227,542.1662923693657,427.85016572475433,505.7573866844177,591.6140669584274,401.45763498544693,633.5037223100662,474.39326906204224,448.7817871570587,316.54093623161316,428.01239824295044,439.5137553215027,404.5980125963688,360.5523570775986,386.626095533371,393.9873961210251,568.4171040058136,474.8522630929947,496.42244267463684,529.9070484240074,378.970381885767,543.357778429985,348.7566885650158,399.45736145973206,663.724407941103,627.3413059525192
235,402.0939474105835,531.676426410675,361.5676523447037,499.72983288764954,524.8437990546227,542.1662923693657,427.85016572475433,505.7573866844177,594.599995970726,423.88167864084244,639.6410037279129,487.9216876029968,452.2702577114105,316.54093623161316,438.62691831588745,446.0370526313782,404.5980125963688,371.08175027370453,386.626095533371,393.9873961210251,568.4171040058136,474.8522630929947,503.9476430416107,536.5698730547447,378.970381885767,543.357778429985,348.7566885650158,399.45736145973206,668.499901086092,657.0902797989547
236,434.9161710739136,531.676426410675,361.5676523447037,513.9400284290314,524.8437990546227,542.1662923693657,427.85016572475433,519.0131554603577,594.599995970726,423.88167864084244,645.7782851457596,494.6858968734741,455.75872826576233,316.54093623161316,438.62691831588745,452.56034994125366,404.5980125963688,376.3464468717575,399.7792384624481,393.9873961210251,568.4171040058136,482.09813606739044,503.9476430416107,543.232697685482,378.970381885767,543.357778429985,348.7566885650158,399.45736145973206,683.985777169466,657.0902797989547
237,441.1277952194214,531.676426410675,361.5676523447037,521.0451261997223,524.8437990546227,542.1662923693657,427.85016572475433,519.0131554603577,594.599995970726,423.88167864084244,664.1901293992996,508.2143154144287,455.75872826576233,328.85698771476746,443.93417835235596,465.60694456100464,404.5980125963688,386.87584006786346,399.7792384624481,400.51452243328094,568.4171040058136,482.09813606739044,511.4728434085846,543.232697685482,385.22425428032875,543.357778429985,356.6463427245617,399.45736145973206,686.6600895226002,657.0902797989547
238,441.1277952194214,531.676426410675,361.5676523447037,537.4453890323639,524.8437990546227,542.1662923693657,427.85016572475433,519.0131554603577,597.5859249830246,423.88167864084244,677.6251488924026,527.6095771789551,462.73566937446594,336.3650996685028,447.7285044193268,474.45285749435425,427.34725537896156,386.87584006786346,404.0571258068085,400.51452243328094,580.2862675189972,482.09813606739044,518.0562860965729,550.0792271692771,391.4781266748905,543.357778429985,356.6463427245617,399.45736145973206,690.1882312595844,657.0902797989547
239,452.69648265838623,539.8563151359558,361.5676523447037,537.4453890323639,524.8437990546227,552.7429086565971,427.85016572475433,539.7503705024719,597.5859249830246,423.88167864084244,677.6251488924026,527.6095771789551,470.18357491493225,343.87321162223816,451.5228304862976,483.29877042770386,438.5033279955387,404.8873242139816,408.3350131511688,400.51452243328094,594.4433014392853,493.3594456911087,524.6397287845612,556.9257566530723,398.37731328606606,558.343470454216,356.6463427245617,399.45736145973206,691.3615635931492,657.0902797989547
240,458.48082637786865,556.2160925865173,361.5676523447037,553.8456518650055,524.8437990546227,558.0312168002129,434.9983538389206,548.8229012489319,597.5859249830246,423.88167864084244,677.6251488924026,534.0746645927429,470.18357491493225,343.87321162223816,455.31715655326843,483.29877042770386,449.65940061211586,404.8873242139816,408.3350131511688,400.51452243328094,601.5218183994293,515.8820649385452,537.8066141605377,563.7722861368675,398.37731328606606,558.343470454216,368.0948128402233,420.73420548439026,694.3707446157932,657.0902797989547
241,458.48082637786865,564.3959813117981,388.315962433815,570.2459146976471,532.8290743231773,563.3195249438286,456.44291865825653,548.8229012489319,597.5859249830246,437.09233194589615,677.6251488924026,534.0746645927429,473.9075276851654,351.3813235759735,462.9058086872101,483.29877042770386,449.65940061211586,404.8873242139816,408.3350131511688,404.4547473192215,601.5218183994293,527.1433745622635,550.9734995365143,563.7722861368675,398.37731328606606,573.329162478447,373.8190478980541,420.73420548439026,698.6555909216404,657.0902797989547
242,470.0495138168335,572.5758700370789,388.315962433815,578.4460461139679,540.814349591732,573.89614123106,456.44291865825653,548.8229012489319,597.5859249830246,437.09233194589615,677.6251488924026,534.0746645927429,473.9075276851654,358.88943552970886,466.7001347541809,492.14468336105347,449.65940061211586,404.8873242139816,408.3350131511688,412.3351970911026,601.5218183994293,527.1433745622635,550.9734995365143,563.7722861368675,405.2764998972416,588.3148545026779,373.8190478980541,420.73420548439026,708.3376759588718,657.0902797989547
243,470.0495138168335,572.5758700370789,415.06427252292633,586.6461775302887,548.7996248602867,573.89614123106,456.44291865825653,559.191508769989,617.8996495008469,452.5047598481178,677.6251488924026,540.5397520065308,473.9075276851654,358.88943552970886,466.7001347541809,509.8365092277527,449.65940061211586,422.8988083600998,416.8907878398895,420.2156468629837,608.6003353595734,538.4046841859818,570.7238276004791,563.7722861368675,405.2764998972416,588.3148545026779,379.54328295588493,420.73420548439026,724.4407414495945,687.079634886235
244,475.8338575363159,572.5758700370789,415.06427252292633,594.1101667881012,548.7996248602867,573.89614123106,461.0896176099777,576.8207240104675,617.8996495008469,468.7770205140114,688.3888407945633,547.9437398910522,473.9075276851654,358.88943552970886,466.7001347541809,509.8365092277527,449.65940061211586,422.8988083600998,425.824636220932,420.2156468629837,608.6003353595734,538.4046841859818,570.7238276004791,563.7722861368675,412.17568650841713,588.3148545026779,383.9102463424206,452.5467436313629,743.2446393072605,697.8307611756027
245,483.7507891654968,572.5758700370789,415.06427252292633,601.5741560459137,556.7103337645531,573.89614123106,461.0896176099777,576.8207240104675,617.8996495008469,468.7770205140114,688.3888407945633,547.9437398910522,473.9075276851654,358.88943552970886,470.42460775375366,509.8365092277527,449.65940061211586,430.3274267911911,434.7584846019745,426.0209141969681,608.6003353595734,538.4046841859818,570.7238276004791,563.7722861368675,420.38479295372963,588.3148545026779,383.9102463424206,452.5467436313629,751.2708729803562,703.2063243202865
246,483.7507891654968,572.5758700370789,415.06427252292633,609.0381453037262,556.7103337645531,578.8164049983025,465.7363165616989,576.8207240104675,617.8996495008469,468.7770205140114,688.3888407945633,547.9437398910522,473.9075276851654,365.29793524742126,477.87355375289917,518.8295283317566,449.65940061211586,445.1846636533737,443.69233298301697,431.82618153095245,626.2211258411407,538.4046841859818,584.4662325382233,563.7722861368675,420.38479295372963,595.1663969755173,388.2772097289562,452.5467436313629,767.3233403265476,708.5818874649704
247,483.7507891654968,579.0396552085876,427.6472727060318,623.9661238193512,556.7103337645531,583.7366687655449,475.0297144651413,592.2462859153748,626.0073326826096,468.7770205140114,699.1525326967239,555.3477277755737,481.5281136035919,365.29793524742126,477.87355375289917,536.8155665397644,449.65940061211586,445.1846636533737,443.69233298301697,431.82618153095245,626.2211258411407,559.2769509553909,584.4662325382233,563.7722861368675,420.38479295372963,615.7210253477097,388.2772097289562,452.5467436313629,775.3495739996433,708.5818874649704
248,483.7507891654968,591.9672255516052,427.6472727060318,623.9661238193512,564.6210426688194,588.6569325327873,479.6764134168625,592.2462859153748,634.1150158643723,468.7770205140114,709.9162245988846,562.7517156600952,489.14869952201843,371.70643496513367,481.5980267524719,536.8155665397644,454.97351613640785,445.1846636533737,443.69233298301697,437.63144886493683,626.2211258411407,559.2769509553909,589.0470340251923,563.7722861368675,420.38479295372963,622.572567820549,392.64417311549187,452.5467436313629,783.375807672739,713.9574506096542
249,490.6781039237976,591.9672255516052,435.6251550912857,630.4978892803192,564.6210426688194,588.6569325327873,489.22226226329803,592.2462859153748,650.3303822278976,468.7770205140114,723.9521561861038,562.7517156600952,492.9589924812317,371.70643496513367,481.5980267524719,536.8155665397644,454.97351613640785,445.1846636533737,443.69233298301697,437.63144886493683,626.2211258411407,572.4081460237503,602.8331115245819,571.8984810907859,420.38479295372963,635.7135742902756,400.6813940703869,456.86257815361023,783.375807672739,724.4374596886337
250,490.6781039237976,591.9672255516052,443.6030374765396,637.0296547412872,564.6210426688194,588.6569325327873,489.22226226329803,592.2462859153748,658.471285700798,468.7770205140114,737.9880877733231,574.922158241272,492.9589924812317,392.97168231010437,481.5980267524719,536.8155665397644,462.8870956003666,453.01352965831757,443.69233298301697,437.63144886493683,626.2211258411407,578.97374355793,607.4284703731537,571.8984810907859,427.87641683220863,648.8545807600021,400.6813940703869,461.17841267585754,787.2321881353855,734.9174687676132
251,490.6781039237976,591.9672255516052,459.5588022470474,643.5614202022552,564.6210426688194,600.553566634655,498.7681111097336,599.86186170578,658.471285700798,477.01581102609634,737.9880877733231,587.0926008224487,509.5576138496399,400.0600974559784,489.19081020355225,542.6799349784851,462.8870956003666,453.01352965831757,443.69233298301697,437.63144886493683,626.2211258411407,592.1049386262894,612.0238292217255,571.8984810907859,427.87641683220863,655.4250839948654,408.7186150252819,461.17841267585754,794.9449490606785,734.9174687676132
