LON: -98.84586459 | LAT: 19.2419106370383,,
Day,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
45,2.755154609680176,5.111460447311401,9.040790557861328,3.021652936935425,1.0055506229400635,6.927329063415527,10.547608375549316,0,13.64178478717804,3.136157512664795,5.832020998001099,10.828814268112183,2.1080713272094727,7.2729058265686035,16.185424268245697,0,7.134262204170227,3.977200508117676,0,8.68080759048462,9.46944335103035,0,8.886276960372925,0,11.282440841197968,5.559588193893433,4.11165726184845,0,3.0679889917373657,14.618590401485562
46,2.755154609680176,5.111460447311401,9.040790557861328,3.021652936935425,1.0055506229400635,6.927329063415527,10.547608375549316,0,13.64178478717804,3.136157512664795,5.832020998001099,10.828814268112183,2.1080713272094727,7.2729058265686035,16.185424268245697,0,7.134262204170227,3.977200508117676,0,8.68080759048462,9.46944335103035,0,8.886276960372925,0,11.282440841197968,5.559588193893433,4.11165726184845,0,3.0679889917373657,14.618590401485562
47,2.755154609680176,5.111460447311401,9.040790557861328,3.021652936935425,1.0055506229400635,6.927329063415527,10.547608375549316,0,13.64178478717804,3.136157512664795,5.832020998001099,10.828814268112183,2.1080713272094727,7.2729058265686035,16.185424268245697,0,7.134262204170227,3.977200508117676,0,8.68080759048462,9.46944335103035,0,8.886276960372925,0,11.282440841197968,5.559588193893433,4.11165726184845,0,3.0679889917373657,14.618590401485562
48,2.755154609680176,5.111460447311401,9.040790557861328,3.021652936935425,1.0055506229400635,6.927329063415527,10.547608375549316,0,13.64178478717804,3.136157512664795,5.832020998001099,10.828814268112183,2.1080713272094727,7.2729058265686035,17.871733963489532,0,7.995499610900879,3.977200508117676,0,8.68080759048462,9.46944335103035,0,8.886276960372925,0,11.282440841197968,5.559588193893433,4.11165726184845,0,3.0679889917373657,16.176069067791104
49,2.755154609680176,5.111460447311401,9.040790557861328,3.021652936935425,1.0055506229400635,6.927329063415527,10.547608375549316,0,13.64178478717804,3.136157512664795,5.832020998001099,10.828814268112183,2.1080713272094727,7.2729058265686035,17.871733963489532,0,8.426118314266205,3.977200508117676,0,8.68080759048462,9.46944335103035,0,8.886276960372925,0,11.282440841197968,5.559588193893433,4.11165726184845,0,11.7680584192276,16.176069067791104
50,2.755154609680176,5.111460447311401,9.040790557861328,3.021652936935425,1.0055506229400635,6.927329063415527,10.547608375549316,0,13.64178478717804,3.136157512664795,5.832020998001099,10.828814268112183,2.1080713272094727,7.2729058265686035,17.871733963489532,0,8.426118314266205,3.977200508117676,0,8.68080759048462,9.46944335103035,0,8.886276960372925,0,11.282440841197968,5.559588193893433,4.11165726184845,0,11.7680584192276,19.29102640040219
51,2.755154609680176,5.111460447311401,9.040790557861328,3.021652936935425,1.0055506229400635,6.927329063415527,10.547608375549316,0,13.64178478717804,3.136157512664795,5.832020998001099,10.828814268112183,2.1080713272094727,8.766457796096802,18.71488881111145,0,8.426118314266205,3.977200508117676,0,8.68080759048462,9.46944335103035,0,8.886276960372925,0,11.282440841197968,5.559588193893433,4.11165726184845,0,11.7680584192276,19.29102640040219
52,2.755154609680176,5.111460447311401,9.040790557861328,3.021652936935425,1.0055506229400635,6.927329063415527,10.547608375549316,0,13.64178478717804,3.136157512664795,5.832020998001099,10.828814268112183,2.1080713272094727,10.702365517616272,18.71488881111145,0,8.426118314266205,3.977200508117676,0,8.68080759048462,9.46944335103035,0,8.886276960372925,0,11.282440841197968,5.559588193893433,4.11165726184845,0,11.7680584192276,19.29102640040219
53,2.755154609680176,5.111460447311401,9.040790557861328,3.021652936935425,1.0055506229400635,6.927329063415527,10.547608375549316,0,13.64178478717804,3.136157512664795,5.832020998001099,10.828814268112183,2.1080713272094727,11.18634244799614,18.71488881111145,0,8.426118314266205,3.977200508117676,0,8.68080759048462,9.46944335103035,0,8.886276960372925,0,11.282440841197968,5.559588193893433,4.11165726184845,0,11.7680584192276,22.26178436167538
54,2.755154609680176,5.111460447311401,9.040790557861328,3.021652936935425,1.0055506229400635,6.927329063415527,10.547608375549316,0,13.64178478717804,3.136157512664795,5.832020998001099,10.828814268112183,2.1080713272094727,11.18634244799614,19.171974509954453,0,8.426118314266205,3.977200508117676,0,8.68080759048462,9.46944335103035,0,8.886276960372925,0,11.282440841197968,5.559588193893433,4.11165726184845,0,11.7680584192276,22.26178436167538
